Ano,Mês,Dados decimais,Média mês,Linear,Logarítmica,Exponencial
1992,8,"1992,625","354,99","361,3035483","361,4515332","359,914493"
1992,9,"1992,7083","353,01","361,4398331","361,5876326","360,050257"
1992,10,"1992,7917","353,41","361,5762816","361,7238897","360,1862353"
1992,11,"1992,875","354,42","361,7125665","361,8599778","360,3221018"
1992,12,"1992,9583","355,68","361,8488514","361,9960601","360,4580195"
1993,1,"1993,0417","357,1","361,9852998","362,1323001","360,5941518"
1993,2,"1993,125","357,42","362,1215847","362,2683711","360,7301722"
1993,3,"1993,2083","358,59","362,2578696","362,4044364","360,8662439"
1993,4,"1993,2917","359,39","362,3943181","362,5406593","361,0025303"
1993,5,"1993,375","360,3","362,5306029","362,6767132","361,1387047"
1993,6,"1993,4583","359,64","362,6668878","362,8127615","361,2749305"
1993,7,"1993,5417","357,45","362,8033363","362,9489673","361,4113713"
1993,8,"1993,625","355,76","362,9396211","363,0850042","361,5476999"
1993,9,"1993,7083","354,14","363,075906","363,2210353","361,68408"
1993,10,"1993,7917","354,23","363,2123545","363,3572241","361,8206753"
1993,11,"1993,875","355,53","363,3486394","363,4932439","361,9571583"
1993,12,"1993,9583","357,03","363,4849242","363,629258","362,0936929"
1994,1,"1994,0417","358,36","363,6213727","363,7654297","362,2304429"
1994,2,"1994,125","359,04","363,7576576","363,9014324","362,3670805"
1994,3,"1994,2083","360,11","363,8939424","364,0374295","362,5037696"
1994,4,"1994,2917","361,36","364,0303909","364,1735841","362,6406745"
1994,5,"1994,375","361,78","364,1666758","364,3095698","362,7774668"
1994,6,"1994,4583","360,94","364,3029607","364,4455498","362,9143108"
1994,7,"1994,5417","359,51","364,4394091","364,5816874","363,0513707"
1994,8,"1994,625","357,59","364,575694","364,717656","363,188318"
1994,9,"1994,7083","355,86","364,7119789","364,853619","363,3253169"
1994,10,"1994,7917","356,21","364,8484274","364,9897395","363,4625321"
1994,11,"1994,875","357,65","364,9847122","365,1256911","363,5996344"
1994,12,"1994,9583","359,1","365,1209971","365,261637","363,7367885"
1995,1,"1995,0417","360,04","365,2574456","365,3977404","363,874159"
1995,2,"1995,125",361,"365,3937304","365,533675","364,0114167"
1995,3,"1995,2083","361,98","365,5300153","365,6696039","364,1487261"
1995,4,"1995,2917","363,44","365,6664638","365,8056903","364,2862522"
1995,5,"1995,375","363,83","365,8027487","365,9416078","364,4236653"
1995,6,"1995,4583","363,33","365,9390335","366,0775197","364,5611302"
1995,7,"1995,5417","361,78","366,075482","366,213589","364,6988121"
1995,8,"1995,625","359,33","366,2117669","366,3494895","364,8363808"
1995,9,"1995,7083","358,32","366,3480518","366,4853844","364,9740013"
1995,10,"1995,7917","358,14","366,4845002","366,6214367","365,1118392"
1995,11,"1995,875","359,61","366,6207851","366,7573201","365,2495636"
1995,12,"1995,9583","360,82","366,75707","366,893198","365,3873401"
1996,1,"1996,0417","362,2","366,8935184","367,0292332","365,525334"
1996,2,"1996,125","363,36","367,0298033","367,1650997","365,6632145"
1996,3,"1996,2083","364,28","367,1660882","367,3009605","365,801147"
1996,4,"1996,2917","364,69","367,3025367","367,4369787","365,9392971"
1996,5,"1996,375","365,25","367,4388215","367,5728281","366,0773338"
1996,6,"1996,4583","365,06","367,5751064","367,7086719","366,2154225"
1996,7,"1996,5417","363,69","367,7115549","367,8446731","366,3537291"
1996,8,"1996,625","361,55","367,8478398","367,9805056","366,4919221"
1996,9,"1996,7083","359,69","367,9841246","368,1163323","366,6301671"
1996,10,"1996,7917","359,72","368,1205731","368,2523165","366,7686304"
1996,11,"1996,875","361,04","368,256858","368,3881319","366,9069799"
1996,12,"1996,9583","362,39","368,3931428","368,5239417","367,0453815"
1997,1,"1997,0417","363,24","368,5295913","368,6599088","367,1840016"
1997,2,"1997,125","364,21","368,6658762","368,7957073","367,3225077"
1997,3,"1997,2083","364,65","368,8021611","368,9315","367,4610661"
1997,4,"1997,2917","366,49","368,9386095","369,0674501","367,5998432"
1997,5,"1997,375","366,77","369,0748944","369,2032316","367,7385062"
1997,6,"1997,4583","365,73","369,2111793","369,3390073","367,8772215"
1997,7,"1997,5417","364,46","369,3476277","369,4749404","368,0161558"
1997,8,"1997,625","362,4","369,4839126","369,6107049","368,1549758"
1997,9,"1997,7083","360,44","369,6201975","369,7464637","368,2938482"
1997,10,"1997,7917","360,97","369,756646","369,8823798","368,4329398"
1997,11,"1997,875","362,65","369,8929308","370,0181272","368,5719171"
1997,12,"1997,9583","364,51","370,0292157","370,153869","368,7109467"
1998,1,"1998,0417","365,39","370,1656642","370,2897681","368,8501959"
1998,2,"1998,125","366,1","370,3019491","370,4254986","368,9893305"
1998,3,"1998,2083","367,36","370,4382339","370,5612234","369,1285176"
1998,4,"1998,2917","368,79","370,5746824","370,6971054","369,2679245"
1998,5,"1998,375","369,56","370,7109673","370,8328189","369,4072167"
1998,6,"1998,4583","369,13","370,8472521","370,9685268","369,5465614"
1998,7,"1998,5417","367,98","370,9837006","371,1043919","369,6861261"
1998,8,"1998,625","366,1","371,1199855","371,2400884","369,8255761"
1998,9,"1998,7083","364,16","371,2562704","371,3757792","369,9650787"
1998,10,"1998,7917","364,54","371,3927188","371,5116273","370,1048014"
1998,11,"1998,875","365,67","371,5290037","371,6473069","370,2444093"
1998,12,"1998,9583","367,3","371,6652886","371,7829807","370,3840699"
1999,1,"1999,0417","368,35","371,8017371","371,9188118","370,5239509"
1999,2,"1999,125","369,28","371,9380219","372,0544744","370,6637169"
1999,3,"1999,2083","369,84","372,0743068","372,1901313","370,8035356"
1999,4,"1999,2917","371,15","372,2107553","372,3259454","370,9435751"
1999,5,"1999,375","371,12","372,3470401","372,4615911","371,0834993"
1999,6,"1999,4583","370,46","372,483325","372,597231","371,2234764"
1999,7,"1999,5417","369,61","372,6197735","372,7330281","371,3636744"
1999,8,"1999,625","367,06","372,7560584","372,8686568","371,5037572"
1999,9,"1999,7083","364,95","372,8923432","373,0042798","371,6438928"
1999,10,"1999,7917","365,52","373,0287917","373,1400599","371,7842496"
1999,11,"1999,875","366,88","373,1650766","373,2756716","371,924491"
1999,12,"1999,9583","368,26","373,3013614","373,4112777","372,0647853"
2000,1,"2000,0417","369,45","373,4378099","373,5470409","372,205301"
2000,2,"2000,125","369,71","373,5740948","373,6826356","372,3457013"
2000,3,"2000,2083","370,75","373,7103797","373,8182247","372,4861545"
2000,4,"2000,2917","371,98","373,8468281","373,9539709","372,6268294"
2000,5,"2000,375","371,75","373,983113","374,0895487","372,7673886"
2000,6,"2000,4583","371,87","374,1193979","374,2251209","372,9080009"
2000,7,"2000,5417","370,02","374,2558464","374,3608501","373,048835"
2000,8,"2000,625","368,27","374,3921312","374,496411","373,1895535"
2000,9,"2000,7083","367,15","374,5284161","374,6319662","373,330325"
2000,10,"2000,7917","367,18","374,6648646","374,7676785","373,4713187"
2000,11,"2000,875","368,53","374,8011494","374,9032224","373,6121965"
2000,12,"2000,9583","369,83","374,9374343","375,0387607","373,7531274"
2001,1,"2001,0417","370,76","375,0738828","375,174456","373,8942808"
2001,2,"2001,125","371,69","375,2101677","375,309983","374,0353181"
2001,3,"2001,2083","372,63","375,3464525","375,4455043","374,1764086"
2001,4,"2001,2917","373,55","375,482901","375,5811827","374,3177219"
2001,5,"2001,375","374,03","375,6191859","375,7166928","374,4589189"
2001,6,"2001,4583","373,4","375,7554707","375,8521972","374,6001693"
2001,7,"2001,5417","371,68","375,8919192","375,9878586","374,7416425"
2001,8,"2001,625","369,78","376,0282041","376,1233518","374,8829995"
2001,9,"2001,7083","368,34","376,164489","376,2588393","375,0244098"
2001,10,"2001,7917","368,61","376,3009374","376,3944837","375,1660433"
2001,11,"2001,875","369,94","376,4372223","376,52996","375,3075603"
2001,12,"2001,9583","371,42","376,5735072","376,6654305","375,4491308"
2002,1,"2002,0417","372,7","376,7099557","376,8010581","375,5909247"
2002,2,"2002,125","373,37","376,8462405","376,9365174","375,732602"
2002,3,"2002,2083","374,29","376,9825254","377,071971","375,8743328"
2002,4,"2002,2917","375,19","377,1189739","377,2075816","376,0162872"
2002,5,"2002,375","375,93","377,2552587","377,343024","376,158125"
2002,6,"2002,4583","375,69","377,3915436","377,4784608","376,3000163"
2002,7,"2002,5417","374,16","377,5279921","377,6140545","376,4421316"
2002,8,"2002,625","372,03","377,664277","377,7494799","376,58413"
2002,9,"2002,7083","370,92","377,8005618","377,8848998","376,726182"
2002,10,"2002,7917","370,73","377,9370103","378,0204765","376,8684581"
2002,11,"2002,875","372,43","378,0732952","378,1558851","377,0106174"
2002,12,"2002,9583","373,98","378,20958","378,291288","377,1528302"
2003,1,"2003,0417","375,07","378,3460285","378,4268479","377,2952675"
2003,2,"2003,125","375,82","378,4823134","378,5622395","377,4375878"
2003,3,"2003,2083","376,64","378,6185983","378,6976256","377,5799617"
2003,4,"2003,2917","377,92","378,7550467","378,8331685","377,7225603"
2003,5,"2003,375","378,78","378,8913316","378,9685433","377,8650417"
2003,6,"2003,4583","378,46","379,0276165","379,1039124","378,0075769"
2003,7,"2003,5417","376,88","379,164065","379,2394384","378,150337"
2003,8,"2003,625","374,57","379,3003498","379,3747963","378,2929798"
2003,9,"2003,7083","373,34","379,4366347","379,5101485","378,4356764"
2003,10,"2003,7917","373,31","379,5730832","379,6456577","378,5785982"
2003,11,"2003,875","374,84","379,709368","379,7809986","378,7214025"
2003,12,"2003,9583","376,17","379,8456529","379,916334","378,8642607"
2004,1,"2004,0417","377,17","379,9821014","380,0518262","379,0073443"
2004,2,"2004,125","378,05","380,1183863","380,1871503","379,1503104"
2004,3,"2004,2083","379,06","380,2546711","380,3224688","379,2933303"
2004,4,"2004,2917","380,54","380,3911196","380,4579441","379,4365761"
2004,5,"2004,375","380,8","380,5274045","380,5932513","379,579704"
2004,6,"2004,4583","379,87","380,6636894","380,7285529","379,722886"
2004,7,"2004,5417","377,65","380,8001378","380,8640113","379,8662939"
2004,8,"2004,625","376,17","380,9364227","380,9993017","380,0095839"
2004,9,"2004,7083","374,43","381,0727076","381,1345864","380,152928"
2004,10,"2004,7917","374,63","381,209156","381,2700279","380,2964984"
2004,11,"2004,875","376,33","381,3454409","381,4053014","380,4399507"
2004,12,"2004,9583","377,68","381,4817258","381,5405693","380,5834572"
2005,1,"2005,0417","378,63","381,6181743","381,6759939","380,7271901"
2005,2,"2005,125","379,91","381,7544591","381,8112505","380,8708049"
2005,3,"2005,2083","380,95","381,890744","381,9465015","381,0144739"
2005,4,"2005,2917","382,48","382,0271925","382,0819092","381,1583696"
2005,5,"2005,375","382,64","382,1634774","382,217149","381,302147"
2005,6,"2005,4583","382,4","382,2997622","382,3523831","381,4459787"
2005,7,"2005,5417","380,93","382,4362107","382,487774","381,5900374"
2005,8,"2005,625","378,93","382,5724956","382,6229969","381,7339777"
2005,9,"2005,7083","376,89","382,7087804","382,7582142","381,8779722"
2005,10,"2005,7917","377,19","382,8452289","382,8935882","382,0221941"
2005,11,"2005,875","378,54","382,9815138","383,0287942","382,1662973"
2005,12,"2005,9583","380,31","383,1177987","383,1639946","382,310455"
2006,1,"2006,0417","381,58","383,2542471","383,2993517","382,4548401"
2006,2,"2006,125","382,4","383,390532","383,4345409","382,5991066"
2006,3,"2006,2083","382,86","383,5268169","383,5697245","382,7434275"
2006,4,"2006,2917","384,8","383,6632653","383,7050648","382,8879762"
2006,5,"2006,375","385,22","383,7995502","383,8402371","383,0324061"
2006,6,"2006,4583","384,24","383,9358351","383,9754038","383,1768904"
2006,7,"2006,5417","382,65","384,0722836","384,1107272","383,3216028"
2006,8,"2006,625","380,6","384,2085684","384,2458827","383,4661963"
2006,9,"2006,7083","379,04","384,3448533","384,3810326","383,6108442"
2006,10,"2006,7917","379,33","384,4813018","384,5163392","383,7557205"
2006,11,"2006,875","380,35","384,6175867","384,6514778","383,9004777"
2006,12,"2006,9583","382,02","384,7538715","384,7866109","384,0452895"
2007,1,"2007,0417","383,1","384,89032","384,9219006","384,1903299"
2007,2,"2007,125","384,12","385,0266049","385,0570224","384,335251"
2007,3,"2007,2083","384,81","385,1628897","385,1921386","384,4802268"
2007,4,"2007,2917","386,73","385,2993382","385,3274114","384,6254314"
2007,5,"2007,375","386,78","385,4356231","385,4625164","384,7705166"
2007,6,"2007,4583","386,33","385,571908","385,5976159","384,9156566"
2007,7,"2007,5417","384,73","385,7083564","385,7328718","385,0610257"
2007,8,"2007,625","382,24","385,8446413","385,86796","385,2062753"
2007,9,"2007,7083","381,2","385,9809262","386,0030426","385,3515796"
2007,10,"2007,7917","381,37","386,1173747","386,1382817","385,4971133"
2007,11,"2007,875","382,7","386,2536595","386,2733531","385,6425274"
2007,12,"2007,9583","384,19","386,3899444","386,4084188","385,7879963"
2008,1,"2008,0417","385,78","386,5263929","386,5436411","385,9336948"
2008,2,"2008,125","386,06","386,6626777","386,6786957","386,0792735"
2008,3,"2008,2083","386,28","386,7989626","386,8137446","386,2249072"
2008,4,"2008,2917","387,33","386,9354111","386,9489501","386,3707707"
2008,5,"2008,375","388,78","387,071696","387,0839878","386,5165143"
2008,6,"2008,4583","387,99","387,2079808","387,21902","386,6623129"
2008,7,"2008,5417","386,61","387,3444293","387,3542086","386,8083416"
2008,8,"2008,625","384,32","387,4807142","387,4892295","386,9542503"
2008,9,"2008,7083","383,41","387,616999","387,6242449","387,100214"
2008,10,"2008,7917","383,22","387,7534475","387,7594167","387,2464081"
2008,11,"2008,875","384,41","387,8897324","387,8944208","387,392482"
2008,12,"2008,9583","385,79","388,0260173","388,0294193","387,5386111"
2009,1,"2009,0417","387,17","388,1624657","388,1645743","387,6849707"
2009,2,"2009,125","387,7","388,2987506","388,2995616","387,8312101"
2009,3,"2009,2083","389,04","388,4350355","388,4345434","387,9775046"
2009,4,"2009,2917","389,76","388,571484","388,5696815","388,12403"
2009,5,"2009,375","390,36","388,7077688","388,7046521","388,270435"
2009,6,"2009,4583","389,7","388,8440537","388,839617","388,4168952"
2009,7,"2009,5417","388,24","388,9805022","388,9747384","388,5635865"
2009,8,"2009,625","386,29","389,116787","389,1096921","388,7101573"
2009,9,"2009,7083","384,95","389,2530719","389,2446402","388,8567833"
2009,10,"2009,7917","384,64","389,3895204","389,3797448","389,0036408"
2009,11,"2009,875","386,23","389,5258053","389,5146817","389,1503776"
2009,12,"2009,9583","387,63","389,6620901","389,6496131","389,2971697"
2010,1,"2010,0417","388,91","389,7985386","389,7847009","389,4441935"
2010,2,"2010,125","390,41","389,9348235","389,919621","389,5910965"
2010,3,"2010,2083","391,37","390,0711083","390,0545356","389,7380548"
2010,4,"2010,2917","392,67","390,2075568","390,1896065","389,8852451"
2010,5,"2010,375","393,21","390,3438417","390,3245099","390,0323145"
2010,6,"2010,4583","392,38","390,4801266","390,4594077","390,1794393"
2010,7,"2010,5417","390,41","390,616575","390,5944619","390,3267963"
2010,8,"2010,625","388,54","390,7528599","390,7293485","390,4740321"
2010,9,"2010,7083","387,03","390,8891448","390,8642295","390,6213236"
2010,10,"2010,7917","387,43","391,0255933","390,9992669","390,7688474"
2010,11,"2010,875","388,87","391,1618781","391,1341368","390,9162501"
2010,12,"2010,9583","389,99","391,298163","391,269001","391,0637083"
2011,1,"2011,0417","391,5","391,4346115","391,4040216","391,2113993"
2011,2,"2011,125","392,05","391,5708963","391,5388747","391,3589688"
2011,3,"2011,2083","392,8","391,7071812","391,6737222","391,506594"
2011,4,"2011,2917","393,44","391,8436297","391,808726","391,6544523"
2011,5,"2011,375","394,41","391,9799146","391,9435623","391,802189"
2011,6,"2011,4583","393,95","392,1161994","392,078393","391,9499814"
2011,7,"2011,5417","392,72","392,2526479","392,21338","392,098007"
2011,8,"2011,625","390,33","392,3889328","392,3481996","392,245911"
2011,9,"2011,7083","389,28","392,5252176","392,4830136","392,3938708"
2011,10,"2011,7917","389,19","392,6616661","392,6179838","392,5420642"
2011,11,"2011,875","390,48","392,797951","392,7527866","392,6901357"
2011,12,"2011,9583","392,06","392,9342359","392,8875838","392,838263"
2012,1,"2012,0417","393,31","393,0706843","393,0225373","392,9866242"
2012,2,"2012,125","394,04","393,2069692","393,1573234","393,1348634"
2012,3,"2012,2083","394,59","393,3432541","393,2921038","393,2831585"
2012,4,"2012,2917","396,38","393,4797026","393,4270405","393,4316876"
2012,5,"2012,375","396,93","393,6159874","393,5618099","393,5800947"
2012,6,"2012,4583","395,91","393,7522723","393,6965736","393,7285578"
2012,7,"2012,5417","394,56","393,8887208","393,8314935","393,8772552"
2012,8,"2012,625","392,59","394,0250056","393,9662461","394,0258303"
2012,9,"2012,7083","391,32","394,1612905","394,1009931","394,1744615"
2012,10,"2012,7917","391,27","394,297739","394,2358963","394,3233273"
2012,11,"2012,875","393,2","394,4340239","394,3706321","394,4720707"
2012,12,"2012,9583","394,57","394,5703087","394,5053624","394,6208702"
2013,1,"2013,0417","395,78","394,7067572","394,6402488","394,7699046"
2013,2,"2013,125","397,03","394,8430421","394,7749679","394,9188165"
2013,3,"2013,2083","397,66","394,979327","394,9096814","395,0677845"
2013,4,"2013,2917","398,64","395,1157754","395,0445511","395,2169877"
2013,5,"2013,375","400,02","395,2520603","395,1792535","395,3660682"
2013,6,"2013,4583","398,81","395,3883452","395,3139503","395,5152049"
2013,7,"2013,5417","397,51","395,5247936","395,4488032","395,6645771"
2013,8,"2013,625","395,39","395,6610785","395,5834889","395,8138264"
2013,9,"2013,7083","393,72","395,7973634","395,718169","395,9631321"
2013,10,"2013,7917","393,9","395,9338119","395,8530051","396,1126734"
2013,11,"2013,875","395,36","396,0700967","395,9876741","396,2620918"
2013,12,"2013,9583","397,03","396,2063816","396,1223374","396,4115665"
2014,1,"2014,0417","398,04","396,3428301","396,2571569","396,5612772"
2014,2,"2014,125","398,27","396,479115","396,3918091","396,7108648"
2014,3,"2014,2083","399,91","396,6153998","396,5264558","396,8605088"
2014,4,"2014,2917","401,51","396,7518483","396,6612585","397,010389"
2014,5,"2014,375","401,96","396,8881332","396,795894","397,160146"
2014,6,"2014,4583","401,43","397,024418","396,9305239","397,3099595"
2014,7,"2014,5417","399,27","397,1608665","397,0653099","397,4600095"
2014,8,"2014,625","397,18","397,2971514","397,1999287","397,6099361"
2014,9,"2014,7083","395,54","397,4334363","397,3345419","397,7599192"
2014,10,"2014,7917","396,16","397,5698847","397,4693112","397,9101391"
2014,11,"2014,875","397,4","397,7061696","397,6039133","398,0602355"
2014,12,"2014,9583","399,08","397,8424545","397,7385098","398,2103885"
2015,1,"2015,0417","400,18","397,9789029","397,8732624","398,3607786"
2015,2,"2015,125","400,55","398,1151878","398,0078478","398,5110449"
2015,3,"2015,2083","401,74","398,2514727","398,1424276","398,661368"
2015,4,"2015,2917","403,35","398,3879212","398,2771634","398,8119283"
2015,5,"2015,375","404,15","398,524206","398,4117321","398,9623649"
2015,6,"2015,4583","402,97","398,6604909","398,5462952","399,1128582"
2015,7,"2015,5417","401,46","398,7969394","398,6810144","399,2635891"
2015,8,"2015,625","399,11","398,9332243","398,8155664","399,414196"
2015,9,"2015,7083","397,82","399,0695091","398,9501128","399,5648598"
2015,10,"2015,7917","398,49","399,2059576","399,0848152","399,7157613"
2015,11,"2015,875","400,27","399,3422425","399,2193505","399,8665388"
2015,12,"2015,9583","402,06","399,4785273","399,3538803","400,0173732"
2016,1,"2016,0417","402,73","399,6149758","399,488566","400,1684456"
2016,2,"2016,125","404,25","399,7512607","399,6230846","400,3193939"
2016,3,"2016,2083","405,06","399,8875456","399,7575977","400,4703991"
2016,4,"2016,2917","407,6","400,023994","399,8922667","400,6216427"
2016,5,"2016,375","407,9","400,1602789","400,0267687","400,7727619"
2016,6,"2016,4583","406,99","400,2965638","400,1612651","400,9239381"
2016,7,"2016,5417","404,59","400,4330123","400,2959174","401,0753529"
2016,8,"2016,625","402,45","400,5692971","400,4304027","401,2266433"
2016,9,"2016,7083","401,23","400,705582","400,5648824","401,3779907"
2016,10,"2016,7917","401,79","400,8420305","400,699518","401,529577"
2016,11,"2016,875","403,72","400,9783153","400,8339866","401,6810387"
2016,12,"2016,9583","404,64","401,1146002","400,9684497","401,8325575"
2017,1,"2017,0417","406,36","401,2510487","401,1030686","401,9843155"
2017,2,"2017,125","406,66","401,3873336","401,2375206","402,1359487"
2017,3,"2017,2083","407,54","401,5236184","401,371967","402,2876392"
2017,4,"2017,2917","409,22","401,6600669","401,5065692","402,439569"
2017,5,"2017,375","409,89","401,7963518","401,6410045","402,591374"
2017,6,"2017,4583","409,08","401,9326366","401,7754342","402,7432362"
2017,7,"2017,5417","407,33","402,0690851","401,9100198","402,8953381"
2017,8,"2017,625","405,32","402,20537","402,0444384","403,047315"
2017,9,"2017,7083","403,57","402,3416549","402,1788515","403,1993492"
2017,10,"2017,7917","403,82","402,4781033","402,3134204","403,3516234"
2017,11,"2017,875","405,31","402,6143882","402,4478224","403,5037723"
2017,12,"2017,9583",407,"402,7506731","402,5822188","403,6559787"
2018,1,"2018,0417","408,15","402,8871216","402,716771","403,8084254"
2018,2,"2018,125","408,52","403,0234064","402,8511563","403,9607467"
2018,3,"2018,2083","409,59","403,1596913","402,9855361","404,1131254"
2018,4,"2018,2917","410,45","403,2961398","403,1200717","404,2657447"
2018,5,"2018,375","411,44","403,4324246","403,2544403","404,4182385"
2018,6,"2018,4583","410,99","403,5687095","403,3888035","404,5707898"
2018,7,"2018,5417","408,9","403,705158","403,5233224","404,723582"
2018,8,"2018,625","407,16","403,8414429","403,6576744","404,8762485"
2018,9,"2018,7083","405,71","403,9777277","403,7920209","405,0289726"
2018,10,"2018,7917","406,19","404,1141762","403,9265231","405,1819377"
2018,11,"2018,875","408,21","404,2504611","404,0608585","405,3347771"
2018,12,"2018,9583","409,27","404,3867459","404,1951884","405,4876742"
2019,1,"2019,0417","411,03","404,5231944","404,329674","405,6408126"
2019,2,"2019,125","411,96","404,6594793","404,4639927","405,7938251"
2019,3,"2019,2083","412,18","404,7957642","404,5983059","405,9468953"
2019,4,"2019,2917","413,55","404,9322126","404,7327749","406,1002071"
2019,5,"2019,375","414,86","405,0684975","404,867077","406,2533929"
2019,6,"2019,4583","414,15","405,2047824","405,0013736","406,4066365"
2019,7,"2019,5417","411,96","405,3412309","405,1358259","406,5601219"
2019,8,"2019,625","410,17","405,4775157","405,2701114","406,7134812"
2019,9,"2019,7083","408,76","405,6138006","405,4043914","406,8668983"
2019,10,"2019,7917","408,74","405,7502491","405,538827","407,0205576"
2019,11,"2019,875","410,47","405,8865339","405,6730959","407,1740906"
2019,12,"2019,9583","411,97","406,0228188","405,8073593","407,3276815"
2020,1,"2020,0417","413,59","406,1592673","405,9417782","407,4815148"
2020,2,"2020,125","414,32","406,2955522","406,0760305","407,6352216"
2020,3,"2020,2083","414,72","406,431837","406,2102773","407,7889864"
2020,4,"2020,2917","416,42","406,5682855","406,3446796","407,9429939"
2020,5,"2020,375","417,28","406,7045704","406,4789153","408,0968748"
2020,6,"2020,4583","416,58","406,8408552","406,6131454","408,2508138"
2020,7,"2020,5417","414,58","406,9773037","406,7475312","408,4049957"
2020,8,"2020,625","412,75","407,1135886","406,8817502","408,5590509"
2020,9,"2020,7083","411,5","407,2498735","407,0159637","408,7131642"
2020,10,"2020,7917","411,49","407,3863219","407,1503328","408,8675208"
2020,11,"2020,875","413,1","407,5226068","407,2845353","409,0217504"
2020,12,"2020,9583","414,23","407,6588917","407,4187322","409,1760382"
2021,1,"2021,0417","415,49","407,7953402","407,5530847","409,3305696"
2021,2,"2021,125","416,72","407,931625","407,6872705","409,4849739"
2021,3,"2021,2083","417,61","408,0679099","407,8214509","409,6394365"
2021,4,"2021,2917","419,01","408,2043584","407,9557867","409,7941428"
2021,5,"2021,375","419,09","408,3406432","408,089956","409,948722"
2021,6,"2021,4583","418,93","408,4769281","408,2241197","410,1033595"
2021,7,"2021,5417","416,9","408,6133766","408,358439","410,2582411"
2021,8,"2021,625","414,42","408,7496615","408,4925916","410,4129954"
2021,9,"2021,7083","413,26","408,8859463","408,6267388","410,567808"
2021,10,"2021,7917","413,9","409,0223948","408,7610414","410,722865"
2021,11,"2021,875","414,97","409,1586797","408,8951775","410,8777945"
2021,12,"2021,9583","416,67","409,2949646","409,029308","411,0327824"
2022,1,"2022,0417","418,13","409,431413","409,1635941","411,188015"
2022,2,"2022,125","419,24","409,5676979","409,2977136","411,34312"
2022,3,"2022,2083","418,76","409,7039828","409,4318275","411,4982835"
2022,4,"2022,2917","420,19","409,8404312","409,566097","411,6536918"
2022,5,"2022,375","420,97","409,9767161","409,7001999","411,8089725"
2022,6,"2022,4583","420,94","410,113001","409,8342973","411,9643117"
2022,7,"2022,5417","418,85","410,2494495","409,9685501","412,1198961"
2022,8,"2022,625","417,15","410,3857343","410,1026364","412,2753526"
2022,9,"2022,7083","415,91","410,5220192","410,2367172","412,4308677"
2022,10,"2022,7917","415,74","410,6584677","410,3709535","412,5866283"
2022,11,"2022,875","417,47","410,7947526","410,5050233","412,7422608"
2022,12,"2022,9583","418,99","410,9310374","410,6390875","412,8979521"
2023,1,"2023,0417","419,47","411,0674859","410,7733072","413,0538891"
2023,2,"2023,125","420,31","411,2037708","410,9073604","413,2096979"
2023,3,"2023,2083","420,99","411,3400556","411,041408","413,3655654"
2023,4,"2023,2917","423,31","411,4765041","411,1756111","413,521679"
2023,5,"2023,375",424,"411,612789","411,3096477","413,6776643"
2023,6,"2023,4583","423,68","411,7490739","411,4436789","413,8337084"
2023,7,"2023,5417","421,83","411,8855223","411,5778653","413,9899988"
2023,8,"2023,625","419,68","412,0218072","411,7118854","414,1461607"
2023,9,"2023,7083","418,5","412,1580921","411,8459","414,3023815"
2023,10,"2023,7917","418,82","412,2945405","411,9800699","414,4588489"
2023,11,"2023,875","420,46","412,4308254","412,1140734","414,6151877"
2023,12,"2023,9583","421,86","412,5671103","412,2480714","414,7715854"
2024,1,"2024,0417","422,8","412,7035588","412,3822248","414,92823"
2024,2,"2024,125","424,55","412,8398436","412,5162117","415,0847459"
2024,3,"2024,2083","425,38","412,9761285","412,6501932","415,2413207"
2024,4,"2024,2917","426,51","413,112577","412,78433","415,3981427"
2024,5,"2024,375","426,9","413,2488619","412,9183004","415,5548358"
